Avg_Pl1,Avg_Pl0,B365_Pl1,B365_Pl0,Date,Pl1_Rank,Player 1,Max_Pl1,Max_Pl0,PS_Pl1,PS_Pl0,Pl0_Rank,Player 0,Won,Indoor,Outdoor,Carpet,Clay,Grass,Greenset,Hard,Grand Slam,International,Premier,Tour Championships,1st Round,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final,Third Place
,,1.25,3.75,2007-01-15,131,Tulyaganova I.,,,1.288,4.17,241,Adamczak M.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.75,1.39,2007-01-15,159,Kremer A.,,,3.0,1.455,45,Krajicek M.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,3.39,1.3,2007-01-15,32,Santangelo M.,,,3.7,1.3330000000000002,81,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.01,15.0,2007-01-16,2,Sharapova M.,,,1.018,36.0,62,Pin C.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.44,2.62,2007-01-16,87,Vinci R.,,,1.429,3.13,100,Rodionova A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.11,6.0,2007-01-16,53,Mirza S.,,,1.19,5.75,102,Savchuk O.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,5.5,1.12,2007-01-16,58,King V.,,,5.65,1.194,14,Ivanovic A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.14,5.0,2007-01-16,13,Chakvetadze A.,,,1.1740000000000002,6.25,42,Bammer S.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.75,1.39,2007-01-16,107,Beygelzimer Y.,,,2.81,1.51,72,Granville L.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.44,2.62,2007-01-16,67,Kostanic J.,,,1.5490000000000002,2.72,170,Ferguson S.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,3.75,1.25,2007-01-16,119,Zakopalova K.,,,4.3,1.278,27,Stosur S.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.1,1.66,2007-01-16,134,Kudryavtseva A.,,,2.11,1.8259999999999998,76,Laine E.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,3.25,1.33,2007-01-16,96,Lepchenko V.,,,3.98,1.305,59,Radwanska A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.5,1.5,2007-01-16,65,Nakamura A.,,,2.84,1.49,35,Daniilidou E.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.39,2.75,2007-01-16,39,Shaughnessy M.,,,1.535,2.77,158,Voracova R.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.57,2.25,2007-01-16,78,Razzano V.,,,1.6369999999999998,2.47,60,Pratt N.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,3.25,1.33,2007-01-16,578,Cohen Aloro S.,,,4.04,1.2990000000000002,34,Bondarenko A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.36,3.0,2007-01-16,33,Garbin T.,,,1.469,2.93,111,Gagliardi E.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,13.0,1.01,2007-01-16,48,Bardina V.,,,24.0,1.03,5,Clijsters K.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.1,1.66,2007-01-16,86,Morigami A.,,,2.19,1.775,66,Pironkova T.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,5.5,1.12,2007-01-16,51,Dechy N.,,,8.75,1.111,7,Hingis M.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.1,1.66,2007-01-16,77,Kanepi K.,,,2.09,1.84,29,Pennetta F.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.75,1.39,2007-01-16,75,Chan Y.J.,,,3.05,1.444,141,Molik A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.14,5.0,2007-01-17,52,Peng S.,,,1.247,4.65,212,Klepac A.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,11.0,1.03,2007-01-17,496,Brengle M.,,,24.0,1.033,9,Schnyder P.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.12,5.5,2007-01-17,24,Zvonareva V.,,,1.2,5.5,121,Obziler T.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.0,1.72,2007-01-17,37,Bremond S.,,,2.17,1.787,187,Paszek T.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.07,7.5,2007-01-17,10,Safina D.,,,1.1159999999999999,8.8,85,Bychkova E.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.3,3.39,2007-01-17,50,Castano C.,,,1.4,3.3,148,Fedossova Y.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.0,1.72,2007-01-17,56,Dominguez Lino L.,,,2.23,1.7519999999999998,137,Rolle A.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,8.0,1.06,2007-01-17,1216,Bovina E.,,,8.45,1.121,16,Li N.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.44,2.62,2007-01-17,19,Groenefeld A.L.,,,1.6059999999999999,2.55,156,Zahlavova S.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.0,1.72,2007-01-17,114,Yuan M.,,,2.2,1.7690000000000001,88,Harkleroad A.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,2.1,1.66,2007-01-17,46,Loit E.,,,2.35,1.69,40,Rezai A.,1.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,4.33,1.19,2007-01-17,192,Cornet A.,,,4.2,1.286,18,Hantuchova D.,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
,,1.05,8.5,2007-01-17,11,Jankovic J.,,,1.048,17.02,69,Ruano Pascual V.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,11.0,1.03,2007-01-17,241,Adamczak M.,,,27.33,1.028,4,Kuznetsova S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,3.0,1.36,2007-01-17,55,Camerin M.E.,,,2.83,1.493,41,Vesnina E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.5,2.5,2007-01-17,21,Bartoli M.,,,1.595,2.58,94,Azarenka V.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.39,2.75,2007-01-17,28,Kirilenko M.,,,1.51,2.81,116,Vakulenko J.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,6.0,1.11,2007-01-17,36,Muller M.,,,6.4,1.167,8,Dementieva E.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.1,6.5,2007-01-17,6,Petrova N.,,,1.13,8.0,57,Dulko G.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,5.5,1.12,2007-01-17,90,Tu M.,,,9.0,1.1,17,Peer S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,2.5,1.5,2007-01-17,70,Safarova L.,,,2.95,1.465,20,Schiavone F.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.66,2.1,2007-01-17,97,Schruff J.,,,1.7519999999999998,2.23,83,Birnerova E.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,3.25,1.33,2007-01-17,68,Yakimova A.,,,3.4,1.385,26,Sugiyama A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,6.5,1.1,2007-01-17,106,Ondraskova Z.,,,8.75,1.111,23,Golovin T.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.06,8.0,2007-01-17,81,Williams S.,,,1.143,7.3,159,Kremer A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,2.75,1.39,2007-01-17,84,Benesova I.,,,3.2,1.4169999999999998,22,Srebotnik K.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.05,8.5,2007-01-17,12,Vaidisova N.,,,1.057,14.5,95,Sequera M.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,7.5,1.07,2007-01-17,38,Poutchkova O.,,,10.0,1.091,3,Mauresmo A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.02,12.0,2007-01-18,7,Hingis M.,,,1.036,22.5,134,Kudryavtseva A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.44,2.62,2007-01-18,53,Mirza S.,,,1.493,2.83,65,Nakamura A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.28,3.5,2007-01-18,24,Zvonareva V.,,,1.31,3.93,187,Paszek T.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,3.25,1.33,2007-01-18,158,Voracova R.,,,3.37,1.389,33,Garbin T.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.72,2.0,2007-01-18,34,Bondarenko A.,,,1.962,1.943,78,Razzano V.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,5.0,1.14,2007-01-18,72,Granville L.,,,5.5,1.2,13,Chakvetadze A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.02,12.0,2007-01-18,5,Clijsters K.,,,1.018,36.0,86,Morigami A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,3.25,1.33,2007-01-18,46,Loit E.,,,3.31,1.3980000000000001,18,Hantuchova D.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,2.2,1.61,2007-01-18,88,Harkleroad A.,,,2.33,1.699,19,Groenefeld A.L.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,6.0,1.11,2007-01-18,56,Dominguez Lino L.,,,7.98,1.13,16,Li N.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.5,2.5,2007-01-18,141,Molik A.,,,1.51,2.81,77,Kanepi K.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,8.0,1.06,2007-01-18,148,Fedossova Y.,,,8.05,1.129,10,Safina D.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.14,5.0,2007-01-18,14,Ivanovic A.,,,1.2,5.5,59,Radwanska A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,3.5,1.28,2007-01-18,52,Peng S.,,,3.16,1.4240000000000002,9,Schnyder P.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.03,11.0,2007-01-18,2,Sharapova M.,,,1.04,21.0,100,Rodionova A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,1.25,3.75,2007-01-18,27,Stosur S.,,,1.27,4.4,67,Kostanic J.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
,,2.5,1.5,2007-01-19,81,Williams S.,,,2.6,1.588,6,Petrova N.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,7.0,1.08,2007-01-19,94,Azarenka V.,,,7.51,1.139,11,Jankovic J.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.39,2.75,2007-01-19,70,Safarova L.,,,1.4569999999999999,2.99,68,Yakimova A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,5.5,1.12,2007-01-19,28,Kirilenko M.,,,5.75,1.19,4,Kuznetsova S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.01,13.0,2007-01-19,3,Mauresmo A.,,,1.024,31.0,83,Birnerova E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,5.0,1.14,2007-01-19,55,Camerin M.E.,,,5.15,1.22,8,Dementieva E.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.83,1.83,2007-01-19,17,Peer S.,,,1.9709999999999999,1.935,23,Golovin T.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,4.5,1.16,2007-01-19,22,Srebotnik K.,,,4.88,1.234,12,Vaidisova N.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.03,10.0,2007-01-20,2,Sharapova M.,,,1.04,20.86,33,Garbin T.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,11.0,1.02,2007-01-20,34,Bondarenko A.,,,24.0,1.033,5,Clijsters K.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.06,8.0,2007-01-20,7,Hingis M.,,,1.077,11.5,65,Nakamura A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.57,2.25,2007-01-20,14,Ivanovic A.,,,1.6669999999999998,2.4,24,Zvonareva V.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,1.39,2.75,2007-01-20,9,Schnyder P.,,,1.483,2.87,141,Molik A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,2.75,1.39,2007-01-21,88,Harkleroad A.,,,2.86,1.485,18,Hantuchova D.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,2.1,1.66,2007-01-21,16,Li N.,,,2.12,1.82,10,Safina D.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,4.5,1.16,2007-01-21,67,Kostanic J.,,,4.8,1.238,13,Chakvetadze A.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
,,8.0,1.06,2007-01-21,70,Safarova L.,,,11.86,1.072,3,Mauresmo A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.36,3.0,2007-01-21,4,Kuznetsova S.,,,1.3980000000000001,3.31,17,Peer S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.57,2.25,2007-01-21,12,Vaidisova N.,,,1.595,2.58,8,Dementieva E.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.39,2.75,2007-01-21,11,Jankovic J.,,,1.4669999999999999,2.94,81,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.53,2.37,2007-01-22,7,Hingis M.,,,1.578,2.63,16,Li N.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,11.0,1.03,2007-01-22,18,Hantuchova D.,,,16.0,1.05,5,Clijsters K.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.8,1.9,2007-01-22,13,Chakvetadze A.,,,1.781,2.18,9,Schnyder P.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,5.0,1.14,2007-01-22,24,Zvonareva V.,,,5.25,1.215,2,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
,,1.33,3.25,2007-01-23,12,Vaidisova N.,,,1.361,3.57,70,Safarova L.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
,,2.75,1.39,2007-01-23,17,Peer S.,,,3.02,1.45,81,Williams S.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
,,1.14,5.0,2007-01-24,2,Sharapova M.,,,1.198,5.54,13,Chakvetadze A.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
,,4.5,1.16,2007-01-24,7,Hingis M.,,,5.05,1.225,5,Clijsters K.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
,,2.0,1.8,2007-01-25,81,Williams S.,,,2.12,1.82,12,Vaidisova N.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,,1.9,1.9,2007-01-25,5,Clijsters K.,,,1.885,1.98,2,Sharapova M.,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
,,2.87,1.39,2007-01-27,81,Williams S.,,,3.04,1.446,2,Sharapova M.,1.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
,,5.0,1.14,2007-01-30,49,Perry S.,,,5.55,1.198,16,Ivanovic A.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.72,2.0,2007-01-30,65,Pratt N.,,,1.758,2.22,40,Shaughnessy M.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.28,3.25,2007-01-30,24,Bartoli M.,,,1.3219999999999998,3.81,39,Bremond S.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,4.0,1.19,2007-01-30,119,Vinci R.,,,3.99,1.304,18,Hantuchova D.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,6.0,1.1,2007-01-30,135,Osterloh L.,,,6.4,1.167,17,Li N.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.14,5.0,2007-01-30,25,Schiavone F.,,,1.196,5.6,136,Takao E.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,2.75,1.39,2007-01-31,128,Mattek B.,,,2.91,1.474,33,Zheng J.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,2.2,1.61,2007-01-31,41,Santangelo M.,,,2.45,1.645,56,Nakamura A.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.9,1.8,2007-01-31,51,Dulko G.,,,2.2,1.7690000000000001,58,Likhovtseva E.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,3.0,1.33,2007-01-31,27,Stosur S.,,,3.1,1.435,21,Zvonareva V.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.25,3.5,2007-01-31,15,Peer S.,,,1.3219999999999998,3.81,30,Kirilenko M.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.66,2.1,2007-01-31,26,Sugiyama A.,,,1.7409999999999999,2.25,54,Vesnina E.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,9.0,1.04,2007-01-31,65,Pratt N.,,,17.5,1.047,6,Hingis M.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.19,4.0,2007-02-01,10,Jankovic J.,,,1.249,4.61,33,Zheng J.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.83,1.83,2007-02-01,39,Bremond S.,,,2.09,1.84,119,Vinci R.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.25,3.5,2007-02-01,8,Dementieva E.,,,1.284,4.22,58,Likhovtseva E.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,4.5,1.16,2007-02-01,41,Santangelo M.,,,4.89,1.2329999999999999,16,Ivanovic A.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.83,1.83,2007-02-01,26,Sugiyama A.,,,2.09,1.84,30,Kirilenko M.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.39,2.75,2007-02-01,17,Li N.,,,1.565,2.67,27,Stosur S.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.08,7.0,2007-02-01,1,Sharapova M.,,,1.1,9.0,25,Schiavone F.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,6.5,1.1,2007-02-02,26,Sugiyama A.,,,7.35,1.1420000000000001,1,Sharapova M.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,2.62,1.44,2007-02-02,16,Ivanovic A.,,,2.86,1.485,10,Jankovic J.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,4.33,1.19,2007-02-02,27,Stosur S.,,,4.85,1.235,6,Hingis M.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,1.22,4.0,2007-02-02,8,Dementieva E.,,,1.227,5.01,119,Vinci R.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,1.28,3.5,2007-02-03,1,Sharapova M.,,,1.3330000000000002,3.7,16,Ivanovic A.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,,1.53,2.37,2007-02-03,6,Hingis M.,,,1.5919999999999999,2.59,8,Dementieva E.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,,2.37,1.53,2007-02-04,16,Ivanovic A.,,,2.6,1.588,6,Hingis M.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
,,1.16,4.5,2007-02-05,12,Safina D.,,,1.236,4.84,70,Krajicek M.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,2.0,1.72,2007-02-05,39,Daniilidou E.,,,2.14,1.806,46,Loit E.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,2.75,1.39,2007-02-06,37,Muller M.,,,3.31,1.3980000000000001,47,Radwanska A.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,4.0,1.22,2007-02-06,147,Cohen Aloro S.,,,4.12,1.2919999999999998,23,Srebotnik K.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.83,1.83,2007-02-06,53,Dechy N.,,,1.7519999999999998,2.23,28,Garbin T.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,,,2007-02-06,78,Pironkova T.,,,2.21,1.7630000000000001,32,Safarova L.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.5,2.5,2007-02-06,75,Pin C.,,,1.585,2.61,182,Szavay A.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,7.0,1.08,2007-02-06,43,Rezai A.,,,6.55,1.163,9,Vaidisova N.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,5.5,1.12,2007-02-06,100,Bychkova E.,,,5.89,1.186,11,Schnyder P.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,5.0,1.14,2007-02-07,35,Poutchkova O.,,,5.5,1.2,13,Chakvetadze A.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,2.0,1.72,2007-02-07,33,Medina Garrigues A.,,,1.99,1.9169999999999998,34,Bremond S.,1.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,9.0,1.04,2007-02-07,164,Cornet A.,,,11.5,1.077,19,Golovin T.,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
,,1.14,5.0,2007-02-07,12,Safina D.,,,1.194,5.65,75,Pin C.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,8.5,1.05,2007-02-07,46,Loit E.,,,10.0,1.091,2,Henin J.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.39,2.75,2007-02-07,5,Kuznetsova S.,,,1.476,2.9,23,Srebotnik K.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,5.5,1.12,2007-02-08,33,Medina Garrigues A.,,,6.55,1.163,13,Chakvetadze A.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.04,9.0,2007-02-08,7,Petrova N.,,,1.1,9.0,37,Muller M.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,5.0,1.14,2007-02-08,100,Bychkova E.,,,5.3,1.213,19,Golovin T.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.1,6.5,2007-02-08,3,Mauresmo A.,,,1.1540000000000001,6.9,53,Dechy N.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.14,5.0,2007-02-08,9,Vaidisova N.,,,1.2229999999999999,5.09,32,Safarova L.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
,,1.28,3.5,2007-02-09,7,Petrova N.,,,1.31,3.93,12,Safina D.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,1.53,2.37,2007-02-09,5,Kuznetsova S.,,,1.641,2.46,32,Safarova L.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,1.25,3.75,2007-02-09,2,Henin J.,,,1.2990000000000002,4.05,19,Golovin T.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,2.75,1.39,2007-02-09,13,Chakvetadze A.,,,3.26,1.4069999999999998,3,Mauresmo A.,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
,,4.0,1.19,2007-02-10,32,Safarova L.,,,4.41,1.27,2,Henin J.,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
